aircraft_type,rows,model_name,manufacturer,entry_year,source,has_model_name,has_entry_year,share_rows,guess_category,suggested_action
P28B,1,Piper PA-28 (above 200 hp),,1960.0,wikidata:P606,True,True,1.8006986710843806e-05,general_aviation,OK
P32T,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
PA22,1,,,,,False,False,1.8006986710843806e-05,general_aviation,LOW/MED: optional (non-core) — can ignore or map later
PA23,1,,,,,False,False,1.8006986710843806e-05,general_aviation,LOW/MED: optional (non-core) — can ignore or map later
PA24,1,,,,,False,False,1.8006986710843806e-05,general_aviation,LOW/MED: optional (non-core) — can ignore or map later
PA25,1,,,,,False,False,1.8006986710843806e-05,general_aviation,LOW/MED: optional (non-core) — can ignore or map later
PISI,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
PIVE,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
PTS2,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
Q25,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
R200,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
RFAL,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
RJ70,1,Avro RJ70,,1981.0,wikidata:P606,True,True,1.8006986710843806e-05,unknown,OK
RV7,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
S330,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
SGUP,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
SH33,1,Shorts SD.330,,,,True,False,1.8006986710843806e-05,unknown,MED: improve scraping (try other queries / props / sources)
SHIP,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
SKAR,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
SS2T,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
SVNH,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
T210,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
T6,1,Beechcraft T-6 Texan II,,2000.0,wikidata:P606,True,True,1.8006986710843806e-05,general_aviation,OK
TAMP,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
TB21,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
TIGR,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
UH12,1,,,,,False,False,1.8006986710843806e-05,helicopter,LOW/MED: optional (non-core) — can ignore or map later
VR7,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
WACF,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
WACO,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
Z50,1,,,,,False,False,1.8006986710843806e-05,unknown,MED: need model_name to scrape entry_year
